boleto,numero,concertacion,contraparte,id_cuenta,tipoOperacion,instrumento,bruto,moneda,segmento,denominacion
BOL 2024109556,2024109556,2024-11-25,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9297] S14F5 - LETRAS DEL TESORO CAP $ 14/02/25,1123000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024121688,2024121688,2024-12-13,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9283] S17E5,847413967.62,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2026054872,2026054872,2026-04-13,SCHRODER,1810,SENEBI Contado - Venta,[9313] TZXO6,1546500000.0,ARS,SENEBI,FCI Schroder Patrimonio
BOL 2024040485,2024040485,2024-05-24,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[55598] MAC4O,266400000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024041727,2024041727,2024-05-29,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9240] TZX26,528750000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024043412,2024043412,2024-06-03,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9257] TZXM6,1621500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024044066,2024044066,2024-06-03,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9230] TDJ24,972402000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024066821,2024066821,2024-08-06,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[54909] PN5CO - ON PAN AMERICA ENRG U$S C5 V03/09/24 EF,937450000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024071043,2024071043,2024-08-15,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9180] T2X5,1055000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024076292,2024076292,2024-08-30,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[58003] IP01A - VD FF SION CONECTA INF PRIV 1 UVAS CG,22580511220.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024092923,2024092923,2024-10-18,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9304] S30Y5 - LETRAS DEL TESORO CAP $ V30/05/25,1049500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024093458,2024093458,2024-10-21,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9306] S30S5,274875000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024097609,2024097609,2024-10-29,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9250] TZXD7,256400000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024108649,2024108649,2024-11-22,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[56384] RB56O - ON ROMBO S. 56 $ VTO.19/08/25 C.G.,26720000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2026054860,2026054860,2026-04-13,SCHRODER,964,SENEBI Contado - Venta,[9313] TZXO6,1546500000.0,ARS,SENEBI,FCI SCHRODER RENTA PERFORMANCE
BOL 2026056298,2026056298,2026-04-15,LOMBARD,1665,SENEBI Contado - Compra,[9351] S30A6,1960750000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026056322,2026056322,2026-04-15,LOMBARD,1665,SENEBI Contado - Compra,[9386] S15Y6,2066600000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026056333,2026056333,2026-04-15,LOMBARD,1665,SENEBI Contado - Compra,[9382] X15Y6 - L. TES. NAC. AJ. CER A DESC. 15/05/26 $,2360725000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026057345,2026057345,2026-04-16,COMAFI,711,SENEBI Contado - Compra,[9249] TZXD6,688625000.0,ARS,SENEBI,BANCO COMAFI S.A.
BOL 2026057350,2026057350,2026-04-16,MAF,186,SENEBI Contado - Venta,[58847] EN72L - ON PYME SUMATORIA C7 S2 $ V21/08/27 $ CG,41425000.0,ARS,SENEBI,FCI MAF ABIERTO PYMES 
BOL 2026057019,2026057019,2026-04-16,TORONTO,229,SENEBI Contado - Compra,[81092] GD41,420450201.82,ARS,SENEBI,FCI TORONTO TRUST
BOL 2026057375,2026057375,2026-04-16,TORONTO,219,SENEBI Contado - Compra,[9392] TZXS8 - B. TES. NAC. CERO CUPON AJ. CER 29/09/28,861000000.0,ARS,SENEBI,TORONTO TRUST RENTA FIJA
BOL 2026057311,2026057311,2026-04-16,PUENTE,099,SENEBI Contado - Venta,[9242] TZX28,1277600000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2026057127,2026057127,2026-04-16,FIRST,1756,SENEBI Contado - Compra,[9320] TTJ26,124000000.0,ARS,SENEBI,FCI First Renta Pesos
BOL 2026057351,2026057351,2026-04-16,IAM,1178,SENEBI Contado - Compra,[58847] EN72L - ON PYME SUMATORIA C7 S2 $ V21/08/27 $ CG,41425000.0,ARS,SENEBI,IAM FCI DINAMICO ABIERTO PYMES
BOL 2026057238,2026057238,2026-04-16,LOMBARD,1665,SENEBI Contado - Compra,[9363] X29Y6,414288000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026057246,2026057246,2026-04-16,LOMBARD,1665,SENEBI Contado - Compra,[9382] X15Y6 - L. TES. NAC. AJ. CER A DESC. 15/05/26 $,2909058000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026057008,2026057008,2026-04-16,TORONTO,229,SENEBI Contado - Venta,[81092] GD41,300000.14,USD,SENEBI,FCI TORONTO TRUST
BOL 2026057378,2026057378,2026-04-16,TORONTO,219,SENEBI Contado - Compra,[9240] TZX26,1884750000.0,ARS,SENEBI,TORONTO TRUST RENTA FIJA
BOL 2026057225,2026057225,2026-04-16,IAM,846,SENEBI Contado - Compra,[9371] X30N6 - LETRA TESORO NACIONAL AJUSTABLE CER A DESCUENTO 30/11/26 $,79345000.0,ARS,SENEBI,FCI IAM RENTA BALANCEADA 
BOL 2026057235,2026057235,2026-04-16,LOMBARD,1665,SENEBI Contado - Compra,[9386] S15Y6,3511448500.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026057222,2026057222,2026-04-16,LOMBARD,1665,SENEBI Contado - Compra,[9351] S30A6,2911340000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026058119,2026058119,2026-04-17,LOMBARD,1665,SENEBI Contado - Venta,[9351] S30A6,456588000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026058083,2026058083,2026-04-17,TORONTO,219,SENEBI Contado - Compra,[9392] TZXS8 - B. TES. NAC. CERO CUPON AJ. CER 29/09/28,1745000000.0,ARS,SENEBI,TORONTO TRUST RENTA FIJA
BOL 2026057865,2026057865,2026-04-17,MAX,1682,SENEBI Contado - Venta,[9240] TZX26,1966640000.0,ARS,SENEBI,FCI Max Multigestión I
BOL 2026058108,2026058108,2026-04-17,TORONTO,223,SENEBI Contado - Compra,[9392] TZXS8 - B. TES. NAC. CERO CUPON AJ. CER 29/09/28,872500000.0,ARS,SENEBI,FCI TORONTO TRUST RETORNO TOTAL
BOL 2026058068,2026058068,2026-04-17,LOMBARD,1665,SENEBI Contado - Venta,[9382] X15Y6 - L. TES. NAC. AJ. CER A DESC. 15/05/26 $,447006000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026057899,2026057899,2026-04-17,MAX,473,SENEBI Contado - Compra,[9363] X29Y6,576850000.0,ARS,SENEBI,FCI MAX ESTRATEGICO I
BOL 2026059190,2026059190,2026-04-20,IAM,1178,SENEBI Contado - Compra,[58710] RDS1L - ON PYME RDA RENTING S.5 V11/06/27 $ CG,34934264.48,ARS,SENEBI,IAM FCI DINAMICO ABIERTO PYMES
BOL 2026059169,2026059169,2026-04-20,IAM,1178,SENEBI Contado - Compra,[58186] CA2AP - ON PYME CNV CAIMAN S.2 C.A $ V.30/10/26,19944000.0,ARS,SENEBI,IAM FCI DINAMICO ABIERTO PYMES
BOL 2026059275,2026059275,2026-04-20,IAM,1178,SENEBI Contado - Compra,[57980] AT2BP - ON P AGROTECN SALA S2CB V23/08/26 U$S CG,19525000.0,ARS,SENEBI,IAM FCI DINAMICO ABIERTO PYMES
BOL 2026059285,2026059285,2026-04-20,LOMBARD,1665,SENEBI Contado - Venta,[9382] X15Y6 - L. TES. NAC. AJ. CER A DESC. 15/05/26 $,452412500.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026059152,2026059152,2026-04-20,IAM,1178,SENEBI Contado - Compra,[58669] OR3AP - ON PYME AGRONORTE S.3 A $ V29/05/27 $ CG,19955000.0,ARS,SENEBI,IAM FCI DINAMICO ABIERTO PYMES
BOL 2026059198,2026059198,2026-04-20,IAM,1178,SENEBI Contado - Compra,[57896] ZUS2P - ON PYME ZUAMAR S.2 U$S V.17/07/27 C.G.,48483000.0,ARS,SENEBI,IAM FCI DINAMICO ABIERTO PYMES
BOL 2026058803,2026058803,2026-04-20,SCHRODER,955,SENEBI Contado - Compra,[9249] TZXD6,5566000000.0,ARS,SENEBI,FCI SCHRODERS RENTA PLUS
BOL 2026059196,2026059196,2026-04-20,IAM,1178,SENEBI Contado - Compra,[58745] RZS1L - ON PYME MATIAS RUIZ S. 1 Vto. 30/06/27,64098000.0,ARS,SENEBI,IAM FCI DINAMICO ABIERTO PYMES
BOL 2026059252,2026059252,2026-04-20,IAM,1178,SENEBI Contado - Compra,[58096] ZF2AP - ON PYME ZAFRA S 2 C.A V.04/10/26 $ CG,13045000.0,ARS,SENEBI,IAM FCI DINAMICO ABIERTO PYMES
BOL 2026059281,2026059281,2026-04-20,LOMBARD,1665,SENEBI Contado - Venta,[9351] S30A6,703906500.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026059282,2026059282,2026-04-20,LOMBARD,1665,SENEBI Contado - Venta,[9386] S15Y6,336862500.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026060261,2026060261,2026-04-21,LOMBARD,1665,SENEBI Contado - Venta,[9382] X15Y6 - L. TES. NAC. AJ. CER A DESC. 15/05/26 $,1794525000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026060258,2026060258,2026-04-21,LOMBARD,1665,SENEBI Contado - Venta,[9351] S30A6,2411290000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026060262,2026060262,2026-04-21,LOMBARD,1665,SENEBI Contado - Venta,[9386] S15Y6,1800583000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026061388,2026061388,2026-04-22,LOMBARD,1665,SENEBI Contado - Venta,[9386] S15Y6,2386480000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026061390,2026061390,2026-04-22,LOMBARD,1665,SENEBI Contado - Venta,[9351] S30A6,1079415000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026061391,2026061391,2026-04-22,LOMBARD,1665,SENEBI Contado - Venta,[9382] X15Y6 - L. TES. NAC. AJ. CER A DESC. 15/05/26 $,2770820000.0,ARS,SENEBI,FCI LOMBARD AHORRO PLUS II
BOL 2026061130,2026061130,2026-04-22,TORONTO,229,SENEBI Contado - Venta,[9392] TZXS8 - B. TES. NAC. CERO CUPON AJ. CER 29/09/28,346400000.0,ARS,SENEBI,FCI TORONTO TRUST
BOL 2026061153,2026061153,2026-04-22,TORONTO,223,SENEBI Contado - Venta,[9392] TZXS8 - B. TES. NAC. CERO CUPON AJ. CER 29/09/28,433000000.0,ARS,SENEBI,FCI TORONTO TRUST RETORNO TOTAL
BOL 2026062809,2026062809,2026-04-23,PUENTE,99,SENEBI Contado - Venta,[84893] SFD34 - TITULO DE DEUDA DE GOV. PROV SANTA FE  8.1% 11/12/34,599668500.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2026064889,2026064889,2026-04-27,ONE618,420,SENEBI Contado - Venta,[9313] TZXO6,3658387500.0,ARS,SENEBI,FCI ST GLOBAL 
BOL 2026065164,2026065164,2026-04-27,SCHRODER,954,SENEBI Contado - Venta,[5925] TX26,135050000.0,ARS,SENEBI,SCHRODER RENTA FIJA
BOL 2026064891,2026064891,2026-04-27,ONE618,420,SENEBI Contado - Compra,[5925] TX26,3661210000.0,ARS,SENEBI,FCI ST GLOBAL 
BOL 2026065517,2026065517,2026-04-28,ALLARIA - ALYC,453,SENEBI Contado - Venta,[81088] GD35,1646340875.0,ARS,SENEBI,ALLARIA S.A. ALYC
BOL 2026065518,2026065518,2026-04-28,ALLARIA - ALYC,453,SENEBI Contado - Venta,[5921] AL30,385059270.1,ARS,SENEBI,ALLARIA S.A. ALYC
